"fecha","valor"
2015-01-01,13089.84
2015-02-01,12694.8
2015-03-01,13338.17
2015-04-01,13093.16
2015-05-01,13454.92
2015-06-01,20156.66
2015-07-01,14583.64
2015-08-01,14434.43
2015-09-01,14957.68
2015-10-01,15013.59
2015-11-01,15303.76
2015-12-01,23203.6
2016-01-01,16866.1045788261
2016-02-01,16779.2603814253
2016-03-01,17576.2936972755
2016-04-01,17798.7813043871
2016-05-01,18128.7041280747
2016-06-01,26326.3154033417
2016-07-01,19147.2234279195
2016-08-01,19304.5498928571
2016-09-01,19538.6578233039
2016-10-01,20209.0472180034
2016-11-01,20679.6363315883
2016-12-01,31181.9208812284
2017-01-01,23149.70403281
2017-02-01,22287.3029736933
2017-03-01,23420.1537353001
2017-04-01,23056.485262773
2017-05-01,23275.4278715011
2017-06-01,34215.9775440487
2017-07-01,24880.928445936
2017-08-01,24911.7823464488
2017-09-01,25118.4456976768
2017-10-01,25836.7557187498
2017-11-01,26075.6525365746
2017-12-01,38563.6772187694
2018-01-01,28795.1391885351
2018-02-01,27724.8784111268
2018-03-01,29174.5362506156
2018-04-01,29146.4810434662
2018-05-01,29453.3756588278
2018-06-01,42512.1818873603
2018-07-01,30591.8363716
2018-08-01,31293.1704767186
2018-09-01,32034.8954128736
2018-10-01,33586.9637342944
2018-11-01,35225.6423199058
2018-12-01,51732.1689848101
2019-01-01,39454.580717996
2019-02-01,38365.9160412178
2019-03-01,41439.2309759366
2019-04-01,41133.9884265174
2019-05-01,42462.1001613958
2019-06-01,61343.2693799632
2019-07-01,45090.7249955464
2019-08-01,46149.9527027001
2019-09-01,47494.7395457528
2019-10-01,51085.4921643873
2019-11-01,51307.7758865459
2019-12-01,76103.151364061
2020-01-01,59174.5535827162
2020-02-01,59859.7726626043
2020-03-01,61896.5807237875
2020-04-01,57845.2590664807
2020-05-01,57342.5383425233
2020-06-01,85458.2237213109
2020-07-01,60868.4162245381
2020-08-01,61913.3480282837
2020-09-01,64161.7459355721
2020-10-01,68108.7294986123
2020-11-01,69308.3232229269
2020-12-01,103375.197098243
2021-01-01,78852.7672044031
2021-02-01,79789.4179003671
2021-03-01,85611.5070503111
2021-04-01,86145.0894985626
2021-05-01,86697.1219728285
2021-06-01,127132.851173712
2021-07-01,94460.7222163123
2021-08-01,96663.9317740123
2021-09-01,99916.2019081293
2021-10-01,104455.594291177
2021-11-01,108278.847459119
2021-12-01,160794.050040488
2022-01-01,122700.731992731
2022-02-01,123340.771117619
2022-03-01,136935.148092183
2022-04-01,138254.299956555
2022-05-01,144485.418903392
2022-06-01,211726.84241795
2022-07-01,157052.747645041
2022-08-01,167585.695762737
2022-09-01,179438.98010556
2022-10-01,189111.687054352
2022-11-01,203119.444926762
2022-12-01,317848.34373875
2023-01-01,241706.316506623
2023-02-01,249422.728908128
2023-03-01,276739.771457452
2023-04-01,287934.524490784
2023-05-01,303249.571012651
2023-06-01,458848.379373342
2023-07-01,352070.047441465
2023-08-01,389265.254681643
2023-09-01,431695.08966872
2023-10-01,473146.301333146
2023-11-01,521738.972751433
2023-12-01,841141.560670552
2024-01-01,756220.42
2024-02-01,858706.94
2024-03-01,948558.53
2024-04-01,1056040.39
2024-05-01,1076243.57
2024-06-01,1627774.73
2024-07-01,1219882.02
2024-08-01,1259287.39
2024-09-01,1304720.66
2024-10-01,1377016.8
2024-11-01,1411221.7
2024-12-01,2126399.66
2025-01-01,1597652.37
2025-02-01,1595766.62
2025-03-01,1676933.44
2025-04-01,1682470.3
2025-05-01,1636412.74
2025-06-01,2423360.07
2025-07-01,1745113.96
2025-08-01,1751316.99
2025-09-01,1788882
2025-10-01,1832053.92
2025-11-01,1845030.04
2025-12-01,2798896.7
2026-01-01,2096955.1
2026-02-01,2100894.76
2026-03-01,2172295.78
2026-04-01,2230849.53
2026-05-01,2121005.10101334
