"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V2_02";"V2_03";"V21_01";"V22_01";"V3";"V4";"V5_02";"V5_03";"V6";"V7";"V8";"V9";"V10";"V11_01";"V11_02";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"V5_01";"V21_02";"V21_03";"V22_02";"V22_03";"V2_01"
"TQRMNORQRHMLMMCDEHPJB00904100";2026;1;1;1;40;"S";29;372;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1100000;4;4;4;4;;4;550000;5;5;6;5;;6;522;2;0;1;0;0;0;2;1;2;1;2;1
"TQRMNOSXUHLMKNCDEIHJF00892213";2026;1;2;1;44;"N";31;188;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2085000;7;7;6;;7;5;2085000;10;10;9;;10;9;186;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPXRHJLLPCDEHMHF00877172";2026;1;1;1;42;"N";26;195;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;350000;1;1;1;;1;1;116666,67;1;1;1;;1;1;234;1;2;3;0;0;0;2;2;2;2;2;0
"TQRMNOPRQHMMKRCDEFJAH00882720";2026;1;1;1;43;"N";3;319;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;2;2;2;2;2;0
"TQSMNOQQVHKOLQCDEGLDF00904153";2026;1;1;1;41;"N";15;229;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;"";2;"";1;2;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;409200;1;1;1;;1;1;102300;1;1;1;;1;1;202;1;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOQQVHKOLQCDEGLDF00904154";2026;1;1;1;41;"N";15;194;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;2;0;0;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;600000;1;2;2;;2;2;600000;5;5;7;;6;7;196;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPVVHLMKMCDEGPDJ00895798";2026;1;1;1;40;"N";19;377;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;5250000;10;10;10;;10;10;1750000;9;10;10;;10;10;387;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPWSHMLKNCDEHJGH00878193";2026;1;1;1;40;"S";23;218;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;5879000;10;10;10;10;;10;2939500;10;10;10;10;;10;229;1;0;2;0;0;0;2;2;2;2;2;1
"TQRMNORRVHKMKMCDEHJGH00904155";2026;1;1;1;40;"S";23;400;1;"";2;1;"";3;1;1;1;"";1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;0;2;0;9;"ASIGNADO POR EL ARSOBISPADO";1;"";1;2;2;0;0;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;100000;1;1;1;1;;1;100000;1;1;1;1;;1;397;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORTQHLMKPCDEHJGH00896195";2026;1;2;1;40;"S";23;382;1;"";3;1;"";2;1;1;1;"";1;1;1;1;1;2;2;3;2;2;0;2;2;2;0;0;0;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;1250000;4;4;5;4;;4;416666,67;4;4;4;3;;4;369;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORPTHLNKQCDEHJGH00894722";2026;1;1;1;40;"S";23;297;1;"";6;1;"";2;1;1;1;"";1;1;1;1;2;2;2;6;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;1200000;4;4;4;4;;4;240000;2;2;2;1;;2;320;1;0;5;0;0;0;1;2;2;2;2;0
"TQRMNOPSTHKKKPCDEHJGH00904156";2026;1;1;1;40;"S";23;416;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;2;2;5;2;1;1;2;2;2;0;0;0;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;3;0;3;3142000;9;9;9;9;;9;1047333,33;8;8;9;8;;9;406;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSTTHKLKQCDEHJGH00904157";2026;1;1;1;40;"S";23;533;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;6;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;4;2;2;740000;2;2;2;2;;2;185000;1;1;1;1;;1;555;1;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOTVUHMMKSCDEGGFB00878177";2026;1;1;1;42;"S";10;803;1;"";3;1;"";3;2;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;4;1;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOPPXHKNKPCDEIGED00904158";2026;1;1;1;43;"N";30;93;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;250000;1;1;1;;1;1;250000;2;2;1;;2;1;114;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQSSHKNKPCDEIGED00904159";2026;1;1;1;43;"N";30;138;1;"";2;1;"";4;2;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;2;2;2;2;2;0
"TQSMNOQSVHKNKPCDEIGED00904160";2026;1;1;1;43;"N";30;98;2;"";1;2;"";4;1;2;1;"";1;2;1;1;2;1;2;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";3;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;600000;1;1;1;;2;2;600000;6;6;5;;6;4;115;1;0;98;0;0;0;2;1;2;2;2;2
"TQRMNORRRHKOLTCDEHJGH00904161";2026;1;1;1;40;"S";23;446;1;"";5;2;"";1;2;1;1;"";1;1;1;1;2;2;2;5;4;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;13;5;8;3104522;9;9;9;9;;8;238809,38;2;2;2;1;;2;454;2;3;98;0;0;0;1;2;1;2;1;2
"TQRMNORRSHKOLTCDEHJGH00904162";2026;1;1;1;40;"S";23;213;1;"";5;2;"";2;2;1;1;"";1;1;1;1;2;2;2;5;4;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;4;0;4;1668000;6;6;6;6;;5;417000;4;4;4;3;;4;213;2;1;98;0;0;0;2;2;2;2;2;0
"TQRMNOSRSHKKLUCDEHJGH00904163";2026;1;1;1;40;"S";23;290;2;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;700000;2;2;2;2;;2;700000;6;6;7;6;;7;299;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPSWHMOMMCDEHJGH00877698";2026;1;1;1;40;"S";23;255;1;"";5;1;"";4;2;1;1;"";1;2;2;1;2;2;2;4;3;2;0;2;2;2;0;0;0;0;1;"";2;"";2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;5;0;5;2680000;8;8;9;8;;8;536000;5;5;6;5;;5;250;4;0;98;0;0;0;2;1;1;1;1;2
"TQRMNOSQTHKOMMCDEHJGH00904164";2026;1;1;1;40;"S";23;555;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;4;1;2;0;2;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;2460000;8;8;8;8;;7;820000;7;7;8;7;;8;566;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOTPTHMOKMCDEHNHB00877622";2026;1;1;1;42;"S";27;534;1;"";3;2;"";1;2;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;600000;1;2;1;1;;1;600000;6;6;6;5;;6;554;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORPRHMKLNCDEIKAH00885572";2026;1;1;1;43;"S";34;499;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;5;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;3050000;9;9;9;9;;8;1525000;9;9;9;9;;9;1404;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORPPHMLLOCDEIKAH00884672";2026;1;1;1;43;"S";34;1085;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;5500000;10;10;10;10;;10;1833333,33;10;10;10;9;;9;2398;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOQWWHMLKUCDEFJAH00880903";2026;1;1;1;43;"N";3;392;1;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0;2;2;2;2;2;1
"TQRMNORSPHMMKUCDEIMBF00877725";2026;1;1;1;43;"N";36;92;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2350000;7;8;8;;8;7;1175000;8;9;8;;9;7;102;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQVRHLNLPCDEGIBJ00895561";2026;1;1;1;41;"N";12;448;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;2640000;8;8;9;;8;9;1320000;9;9;10;;9;10;447;2;0;3;0;0;0;2;2;2;2;2;0
"TQRMNORTXHMOKMCDEFOCD00877629";2026;1;1;1;41;"N";8;430;1;"";3;1;"";4;2;1;1;"";1;2;2;2;2;2;2;3;3;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;400468;1;1;1;;1;2;100117;1;1;1;;1;1;959;1;0;2;0;0;0;1;2;2;2;2;0
"TQRMNORSUHMOKSCDEFOCD00878204";2026;1;1;1;41;"N";8;376;1;"";2;2;"";2;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;2;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;667000;2;2;3;;2;3;166750;1;1;2;;1;3;834;1;0;98;0;0;0;1;2;2;2;2;2
"TQRMNOSTUHLMKSCDEFOCD00904285";2026;1;1;1;41;"N";8;171;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;2;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2460000;8;8;9;;8;9;820000;7;7;8;;7;9;729;2;3;98;0;0;0;2;2;2;2;2;1
"TQRMNORWPHMOKNCDEFPCH00881020";2026;1;1;1;44;"N";9;804;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;1;1;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;3;0;0;2;2;2;2;2;0
"TQRMNOSTVHJMKQCDEFPCH00878245";2026;1;1;1;44;"N";9;127;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;97;0;0;0;2;2;2;2;2;1
"TQRMNOTSWHLLKPCDEFPCH00904286";2026;1;1;1;44;"N";9;246;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;1;0;0;0;2;2;2;2;2;1
"TQRMNOSVXHJMKQCDEOHCH00875022";2026;1;2;1;44;"N";91;106;1;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;1;1;1;1;2;2;0;2;0;4;"";1;"";1;1;2;0;0;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1206000;4;4;3;;5;4;603000;6;6;4;;6;4;128;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOQSPHJOKRCDEOHCH00904287";2026;1;1;1;44;"N";91;132;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1800000;6;6;5;;7;6;1800000;10;10;9;;10;9;137;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSVTHMOKUCDEOHCH00878005";2026;1;1;1;44;"N";91;145;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;3160800;9;9;8;;9;8;632160;6;6;4;;6;5;173;2;0;98;0;0;0;2;1;2;1;2;1
"TQRMNORYVHKMKQCDEGKDB00904288";2026;1;1;1;43;"N";14;125;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1100000;4;4;4;;4;5;550000;5;5;4;;5;7;174;1;2;98;0;0;0;2;2;2;2;2;1
"TQRMNOPTSHJMKRCDEGKDB00876155";2026;1;1;1;43;"N";14;122;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOQPYHKKKMCDEGKDB00904289";2026;1;1;1;43;"N";14;96;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;3;0;0;0;2;2;2;2;2;1
"TQRMNOPWWHKMKNCDEOHCH00904290";2026;1;1;1;44;"N";91;70;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;0;2;1025600;3;4;3;;4;3;512800;5;5;3;;5;4;76;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQVVHLMLQCDEHMHF00894684";2026;1;1;1;42;"N";26;149;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;370000;1;1;1;;1;1;370000;3;3;3;;3;3;151;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOSQYHJOKSCDEFMDB00876710";2026;1;1;1;43;"N";6;226;1;"";2;1;"";4;2;1;1;"";1;2;1;3;1;1;1;2;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;0;0;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;0;3;55000;1;1;1;;1;1;18333,33;1;1;1;;1;1;302;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPSUHMOLMCDEFMDB00877711";2026;1;1;1;43;"N";6;195;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;1;2;4300000;10;10;10;;10;10;1433333,33;9;9;9;;9;9;251;2;1;98;0;0;0;2;2;2;2;2;0
"TQRMNOSPRHMOKMCDEHLEH00878080";2026;1;1;1;40;"N";25;173;1;"";3;2;"";7;2;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;820000;2;3;3;;3;3;273333,33;2;2;2;;2;2;189;2;0;98;0;0;0;2;2;2;2;2;0
