"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V2_02";"V2_03";"V21_01";"V22_01";"V3";"V4";"V5_02";"V5_03";"V6";"V7";"V8";"V9";"V10";"V11_01";"V11_02";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"V5_01";"V21_02";"V21_03";"V22_02";"V22_03";"V2_01"
"TQRMNOSVVHMNKMCDEIGED00881029";2025;1;1;1;43;"N";30;145;1;"";3;1;"";2;1;1;1;"";1;1;1;3;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;3700000;"10";"10";"10";"";"10";"9";1850000;"10";"10";"10";"";"10";"10";162;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOSTXHMMKOCDEIGED00881030";2025;1;1;1;43;"N";30;178;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;1;2;3;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1750000;"7";"8";"8";"";"8";"7";875000;"8";"9";"8";"";"9";"7";189;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOSTYHMMKOCDEIGED00881031";2025;1;1;1;43;"N";30;194;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;1;2;2;2;2;3;0;3;4500000;"10";"10";"10";"";"10";"10";1500000;"10";"10";"10";"";"10";"9";211;96;0;1;2;3;0;2;2;2;2;2;0
"TQRMNORRQHMMKPCDEIGED00881032";2025;1;1;1;43;"N";30;186;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;1;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;97;0;0;0;2;2;2;2;2;1
"TQRMNOPPVHMMKQCDEIGED00881033";2025;1;1;1;43;"N";30;199;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;4;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;600000;"2";"2";"2";"";"2";"2";600000;"7";"7";"6";"";"7";"5";251;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPWXHKMKOCDEIGED00858329";2025;1;1;1;43;"N";30;155;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;1;0;1;705000;"3";"3";"3";"";"3";"3";705000;"7";"8";"7";"";"8";"6";184;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQRUHLMKOCDEIGED00873408";2025;1;1;1;43;"N";30;162;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;1;0;1;1550000;"7";"7";"7";"";"7";"7";1550000;"10";"10";"10";"";"10";"9";160;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSPSHJMMUCDEIJAH00881042";2025;1;1;1;1;"S";33;2104;1;"";2;1;"";2;1;1;2;"";1;1;1;2;2;1;2;2;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;1420000;"6";"";"6";"6";"";"6";710000;"7";"";"7";"7";"";"8";3692;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOPTUHLMMSCDEIJAH00855043";2025;1;1;1;1;"S";33;1696;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;730000;"3";"";"3";"3";"";"3";243333,33;"2";"";"2";"2";"";"3";3550;1;0;2;3;0;0;2;2;2;2;2;0
"TQRMNORWXHJMPLCDEIJAH00872859";2025;1;1;1;1;"S";33;3072;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1260000;"6";"";"5";"6";"";"6";1260000;"9";"";"9";"9";"";"10";4178;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQYXHJOPOCDEIJAH00872860";2025;1;1;1;1;"S";33;2309;1;"";3;2;"";1;2;1;1;"";1;2;1;3;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;890000;"4";"";"4";"4";"";"4";445000;"5";"";"5";"5";"";"5";2636;1;2;98;0;0;0;2;2;2;1;2;1
"TQRMNOPWUHKOTNCDEIJAH00861175";2025;1;1;1;1;"S";33;3436;1;"";4;1;"";3;1;1;1;"";1;1;1;2;2;2;2;4;3;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;2160000;"8";"";"8";"8";"";"8";540000;"6";"";"6";"6";"";"7";7724;1;2;3;4;0;0;2;2;2;2;2;0
"TQRMNORWRHKOTNCDEIJAH00856864";2025;1;1;1;1;"S";33;3480;1;"";2;2;"";2;1;1;2;"";1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;850000;"4";"";"4";"4";"";"4";425000;"5";"";"5";"5";"";"5";4936;1;2;98;0;0;0;2;2;2;2;2;1
"TQRMNOPTPHLLTTCDEIJAH00855295";2025;1;1;1;1;"S";33;1386;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;2;0;0;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;500000;"2";"";"2";"2";"";"2";500000;"6";"";"6";"6";"";"6";1117;1;0;97;0;0;0;2;2;2;2;2;0
"TQRMNOSPVHMLKMCDEIJAH00881043";2025;1;1;1;1;"S";33;1657;2;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;8;"";1;"";1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;629000;"2";"";"2";"2";"";"3";629000;"7";"";"7";"7";"";"7";1787;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPRUHKLTSCDEIJAH00861177";2025;1;1;1;1;"S";33;3016;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;860000;"4";"";"4";"4";"";"4";860000;"8";"";"8";"8";"";"9";3331;2;0;96;0;0;0;2;2;2;2;2;1
"TQRMNOSRRHLOKUCDEFOCD00852357";2025;1;1;1;41;"N";8;395;1;"";1;1;"";4;1;1;1;"";1;1;2;2;2;2;2;1;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;800000;"3";"3";"4";"";"4";"5";800000;"8";"8";"9";"";"8";"9";473;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPTPHMOLLCDEFOCD00881044";2025;1;1;1;41;"N";8;287;1;"";4;2;"";4;1;1;1;"";1;1;2;2;2;1;2;4;4;2;0;1;1;1;2;0;2;0;2;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1800000;"8";"8";"9";"";"8";"10";360000;"4";"4";"6";"";"4";"8";796;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORXQHMOLLCDEFOCD00881045";2025;1;1;1;41;"N";8;332;1;"";1;1;"";4;1;1;1;"";1;1;2;2;2;1;2;1;1;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0;2;2;2;2;2;2
"TQRMNOPUTHLNLLCDEFOCD00873673";2025;1;1;1;41;"N";8;157;1;"";3;1;"";4;1;1;1;"";1;1;2;2;2;1;2;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1100000;"5";"5";"6";"";"5";"7";366666,67;"4";"4";"6";"";"5";"8";476;1;3;98;0;0;0;2;2;2;2;2;0
"TQRMNOPPYHKOLNCDEFOCD00860614";2025;1;1;1;41;"N";8;260;1;"";2;1;"";4;2;1;1;"";1;1;1;2;2;1;2;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;1;3;638000;"3";"3";"3";"";"3";"4";159500;"1";"1";"2";"";"1";"2";728;1;0;5;0;0;0;1;2;2;2;2;0
"TQRMNOPQPHKOLNCDEFOCD00861224";2025;1;1;1;41;"N";8;275;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;1;1;2;0;2;0;2;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;350000;"1";"1";"2";"";"1";"2";175000;"2";"2";"2";"";"2";"3";474;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPVWHKOLPCDEFOCD00860670";2025;1;1;1;41;"N";8;191;1;"";1;2;"";4;1;1;1;"";1;1;2;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;300000;"1";"1";"1";"";"1";"1";150000;"1";"1";"2";"";"1";"2";454;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOQYWHKOLPCDEFOCD00861211";2025;1;1;1;41;"N";8;253;1;"";2;2;"";4;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;7;1;6;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOQYYHKOLPCDEFOCD00863926";2025;1;1;1;41;"N";8;235;1;"";2;1;"";5;1;1;1;"";1;1;1;2;1;1;2;2;2;2;0;1;1;1;2;0;2;0;6;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOQSSHLOLMCDEFOCD00852380";2025;1;1;1;41;"N";8;396;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;2;98;0;0;0;1;2;2;2;2;2
"TQRMNOQVRHLMKPCDEIHJF00854732";2025;1;1;1;44;"N";31;230;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;4;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;5;2;3;5170000;"10";"10";"10";"";"10";"10";1034000;"9";"9";"8";"";"9";"7";263;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORVSHMMKTCDEIHJF00881046";2025;1;1;1;44;"N";31;42;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;570000;"2";"2";"2";"";"2";"1";570000;"6";"7";"5";"";"7";"4";43;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPWPHLMKRCDEIHJF00854745";2025;1;1;1;44;"N";31;155;2;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;4150000;"10";"10";"10";"";"10";"10";1037500;"9";"9";"8";"";"9";"7";160;2;0;1;3;0;0;2;1;2;2;2;2
"TQRMNOQQRHMLLRCDEFKID00877688";2025;1;1;1;43;"S";4;868;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;4;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;500000;"2";"2";"2";"2";"";"2";500000;"6";"6";"5";"6";"";"6";929;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNPPWXHLOLRCDEFKID00851759";2025;1;1;1;43;"S";4;1147;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;4;1;1;1;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;1;98;0;0;0;2;2;2;2;2;1
"TQRMNOPVWHJOLSCDEFKID00875862";2025;1;1;1;43;"S";4;711;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;2;0;0;0;2;2;2;2;2;0
"TQRMNOPQPHLMMOCDEFKID00876210";2025;1;1;1;43;"S";4;583;1;"";2;2;"";4;1;1;2;"";1;1;1;2;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOURSHLOKMCDEFLID00852023";2025;1;1;1;43;"S";5;368;1;"";2;2;"";4;2;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;730000;"3";"3";"3";"3";"";"3";243333,33;"2";"3";"2";"2";"";"2";894;2;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOPXWHMOKMCDEFLID00877689";2025;1;1;1;43;"S";5;334;1;"";3;1;"";4;1;1;2;"";1;1;1;2;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSVSHMOKNCDEFLID00877690";2025;1;1;1;43;"S";5;252;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOSPUHMMKPCDEFLID00877691";2025;1;1;1;43;"S";5;308;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;334000;"1";"1";"1";"1";"";"1";334000;"4";"4";"4";"4";"";"4";149;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORPPHJLLNCDEGOIH00876478";2025;1;1;1;40;"N";18;365;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;900000;"4";"4";"4";"";"4";"5";900000;"8";"9";"9";"";"9";"9";352;96;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOSVYHMMLLCDEGOIH00877692";2025;1;1;1;40;"N";18;368;1;"";5;1;"";1;1;1;1;"";1;1;1;2;2;2;2;5;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;950000;"4";"4";"5";"";"5";"5";316666,67;"4";"4";"5";"";"4";"5";387;1;3;98;0;0;0;2;2;2;2;2;1
"TQRMNORWQHMKKNCDEGPDJ00877693";2025;1;1;1;40;"N";19;221;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4140000;"10";"10";"10";"";"10";"10";2070000;"10";"10";"10";"";"10";"10";225;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNORQTHJOKQCDEGPDJ00876249";2025;1;1;1;40;"N";19;291;1;"";3;1;"";2;1;1;1;"";1;1;1;1;1;2;2;3;1;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;1400000;"6";"7";"7";"";"7";"7";1400000;"10";"10";"10";"";"10";"10";289;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORQYHJLKUCDEGPDJ00872594";2025;1;1;1;40;"N";19;222;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;4;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;600000;"2";"2";"2";"";"2";"2";600000;"7";"7";"8";"";"7";"8";224;97;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQWSHMMKRCDEGPDJ00877694";2025;1;1;1;40;"N";19;251;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1730000;"7";"8";"8";"";"8";"8";865000;"8";"8";"9";"";"9";"9";250;1;0;2;0;0;0;2;2;2;2;2;1
"TQRMNOQSTHLOKQCDEGPDJ00853591";2025;1;1;1;40;"N";19;259;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;1000000;"5";"5";"5";"";"5";"5";200000;"2";"2";"2";"";"2";"2";260;2;0;1;0;0;0;2;2;2;2;2;0
"TQRMNOQVWHJMLMCDEGPDJ00876490";2025;1;1;1;40;"N";19;234;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;5;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;6;0;6;2710000;"9";"9";"10";"";"9";"9";451666,67;"5";"5";"7";"";"6";"7";229;5;0;1;0;0;0;1;2;2;2;2;0
"TQRMNORPYHMMKUCDEGPDJ00877695";2025;1;1;1;40;"N";19;240;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;1;2;4;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;2000000;"8";"8";"9";"";"8";"9";1000000;"9";"9";"10";"";"9";"9";240;1;0;2;0;0;0;2;2;2;2;2;0
"TQRMNORRVHMLLLCDEGPDJ00877696";2025;1;1;1;40;"N";19;182;1;"";4;1;"";2;2;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;1250000;"6";"6";"6";"";"6";"6";416666,67;"5";"5";"6";"";"5";"6";182;1;0;2;0;0;0;2;2;2;2;2;0
"TQRMNOUSPHKOLLCDEHPJB00856764";2025;1;1;1;40;"S";29;391;2;"";3;1;"";4;1;1;1;"";1;1;1;4;1;1;2;3;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;0;0;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;4;0;4;3170000;"10";"10";"10";"9";"";"10";792500;"8";"8";"9";"8";"";"9";453;2;0;98;0;0;0;2;2;2;2;2;0
"TQSMNOQWSHMOLUCDEHPJB00877697";2025;1;1;1;40;"S";29;517;2;"";2;2;"";4;2;1;1;"";1;1;2;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;0;0;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;632000;"3";"3";"3";"2";"";"3";210666,67;"2";"2";"3";"2";"";"3";600;2;1;98;0;0;0;1;2;2;2;2;0
"TQRMNOQPRHKMMLCDEHJGH00860739";2025;1;1;1;40;"S";23;534;1;"";5;1;"";2;1;1;1;"";1;2;1;1;1;1;2;5;4;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;6;1;5;2750000;"9";"9";"10";"9";"";"9";458333,33;"5";"6";"7";"5";"";"6";555;3;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPSUHLNLTCDEHJGH00853820";2025;1;1;1;40;"S";23;412;1;"";3;2;"";4;2;1;1;"";1;1;1;1;2;2;2;3;1;1;1;2;2;2;0;0;0;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;5;1;4;665000;"3";"3";"3";"3";"";"3";133000;"1";"1";"1";"1";"";"1";417;5;0;2;0;0;0;1;2;2;2;2;0
"TQRMNOTVTHJMLNCDEIIAD00875904";2025;1;1;1;1;"S";32;2586;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";4;"electricidad";1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;97;0;0;0;2;2;2;2;2;1
"TQRMNOUSRHKNLSCDEIIAD00865489";2025;1;1;1;1;"S";32;2141;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;5;0;5;4880000;"10";"";"10";"10";"";"10";976000;"9";"";"8";"9";"";"7";4130;2;0;4;0;0;0;2;2;2;2;2;0
"TQRMNOSPQHLMMNCDEIIAD00873354";2025;1;1;1;1;"S";32;3523;2;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;2;1;2;2;0;2;0;2;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;1;3;4;0;0;2;2;2;2;2;0
"TQRMNORQTHKKMMCDEIIAD00860561";2025;1;1;1;1;"S";32;884;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;1000000;"5";"";"4";"5";"";"4";1000000;"9";"";"9";"9";"";"7";938;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORSTHJMMLCDEIIAD00875905";2025;1;1;1;1;"S";32;2578;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;2;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;98;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQYPHJKMMCDEIIAD00873356";2025;1;1;1;1;"S";32;876;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;3;0;3;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;3;98;0;0;0;2;2;2;2;2;0
