"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V2_02";"V2_03";"V21_01";"V22_01";"V3";"V4";"V5_02";"V5_03";"V6";"V7";"V8";"V9";"V10";"V11_01";"V11_02";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"V5_01";"V21_02";"V21_03";"V22_02";"V22_03";"V2_01"
"TQRMNORXWHJMLPCDEHIBB00866608";2024;2;1;1;40;"N";22;80;1;"";1;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;1;2;345000;3;3;3;;3;3;115000;2;2;3;;2;3;85;1;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOSSWHJOLQCDEHIBB00866539";2024;2;1;1;40;"N";22;233;1;"";4;1;"";1;1;1;1;"";1;1;1;2;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;450000;4;4;4;;4;4;450000;8;8;9;;9;9;230;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOUWUHJOLQCDEHIBB00864774";2024;2;1;1;40;"N";22;249;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;720000;6;7;7;;7;7;144000;3;3;4;;3;4;270;1;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOQPRHLMKMCDEGJBF00804980";2024;2;1;1;43;"S";13;705;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;5;1;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;3;4;0;0;2;2;2;1;2;1
"TQRMNOPTRHJOKMCDEGJBF00862236";2024;2;1;1;43;"S";13;797;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;2;1;2;0;2;0;3;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;400000;3;3;3;3;;3;200000;4;4;4;4;;4;852;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNORTQHJOKMCDEGJBF00863371";2024;2;1;1;43;"S";13;869;1;"";1;1;"";1;1;1;1;"";1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;200000;1;1;1;1;;1;200000;4;4;4;4;;3;888;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORTVHJOKMCDEGJBF00865214";2024;2;1;1;43;"S";13;968;1;"";4;1;"";1;1;1;1;"";1;1;1;2;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;600000;5;5;5;5;;5;300000;6;7;6;6;;6;1017;1;0;98;0;0;0;2;2;2;1;2;1
"TQRMNOQSUHLOMNCDEGJBF00804967";2024;2;1;1;43;"S";13;653;1;"";4;1;"";2;1;1;1;"";1;1;1;2;2;2;2;4;2;1;1;1;1;2;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQSYHLOMNCDEGJBF00804909";2024;2;1;1;43;"S";13;699;2;"";4;1;"";2;1;1;1;"";1;1;1;2;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;1;1;2;2;2;4;0;4;620000;5;6;5;5;;5;155000;3;3;3;3;;2;792;4;0;2;5;0;0;1;2;2;2;2;0
"TQRMNOSTPHLOMNCDEGJBF00804842";2024;2;1;1;43;"S";13;661;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;1;1;1;1;2;2;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;0;1;280000;2;2;2;2;;2;280000;6;6;6;6;;5;672;1;0;98;0;0;0;2;2;2;1;2;2
"TQRMNOSQTHJOMNCDEGJBF00864081";2024;2;1;1;43;"S";13;945;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;1375000;9;9;9;9;;9;229166,67;5;5;4;5;;4;1179;2;3;98;0;0;0;2;2;2;2;2;0
"TQRMNOQPPHLMMOCDEGJBF00866540";2024;2;1;1;43;"S";13;753;1;"";2;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;4;0;4;785000;6;7;7;6;;7;196250;4;4;3;4;;3;855;1;2;3;4;0;0;1;2;2;2;2;0
"TQRMNOURTHJOMOCDEGJBF00864782";2024;2;1;1;43;"S";13;1070;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;2000000;10;10;10;10;;10;666666,67;9;10;9;9;;9;1123;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOTTWHLMMPCDEGJBF00804957";2024;2;1;1;43;"S";13;863;1;"";5;1;"";2;1;1;4;"COOPERATIVA DE AGUA VILLA ALLENDE";1;1;1;4;2;2;2;5;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;414000;3;4;3;3;;3;207000;5;5;4;4;;4;902;2;0;1;0;0;0;2;2;2;1;2;1
"TQRMNOPTYHJMMPCDEGJBF00865215";2024;2;1;1;43;"S";13;710;1;"";5;1;"";3;1;1;1;"";1;1;1;3;2;2;2;5;1;1;2;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;0;2;410000;3;3;3;3;;3;205000;5;5;4;4;;4;780;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOQURHJMMPCDEGJBF00864082";2024;2;1;1;43;"S";13;701;2;"";2;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;300000;2;2;2;2;;2;300000;6;7;6;6;;6;725;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORUVHJMMPCDEGJBF00864083";2024;2;1;1;43;"S";13;714;1;"";1;2;"";4;2;1;1;"";1;1;1;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;4;2;2;600000;5;5;5;5;;5;150000;3;3;3;3;;2;851;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNORRPHLMKMCDEIMBF00813062";2024;2;1;1;43;"N";36;435;1;"";4;1;"";1;1;1;1;"";1;1;1;2;2;2;2;4;4;2;0;1;1;1;2;0;2;0;3;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;5;1;4;448000;4;4;4;;4;4;89600;1;1;1;;2;1;498;1;0;98;0;0;0;1;2;2;2;1;2
"TQRMNOTYSHLMKMCDEIMBF00808073";2024;2;1;1;43;"N";36;436;1;"";4;1;"";1;1;1;1;"";1;1;1;2;2;1;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPWXHJKKMCDEIMBF00865216";2024;2;1;1;43;"N";36;160;1;"";8;1;"";4;2;1;1;"";1;1;1;1;2;2;2;8;3;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;96;0;0;0;2;2;2;2;2;1
"TQRMNOQSPHLOKOCDEIMBF00808076";2024;2;1;1;43;"N";36;140;1;"";4;1;"";2;2;1;1;"";1;1;1;1;2;2;2;4;2;1;1;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1230000;9;9;9;;9;9;410000;8;8;8;;8;8;238;2;3;98;0;0;0;2;2;2;2;2;0
"TQRMNOSSWHLOKOCDEFLID00803818";2024;2;1;1;43;"S";5;313;1;"";4;1;"";1;1;2;2;"";1;1;2;2;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;770000;6;7;7;6;;7;192500;4;4;3;4;;4;630;2;3;98;0;0;0;2;2;2;2;2;0
"TQRMNORUSHJOKOCDEFLID00866660";2024;2;1;1;43;"S";5;317;1;"";5;1;"";4;1;1;1;"";1;1;1;2;2;2;2;5;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;2;2;2;2;2;0
"TQRMNORRQHLMKPCDEFLID00809069";2024;2;1;1;43;"S";5;236;1;"";3;1;"";4;1;1;1;"";1;1;1;1;1;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;276000;2;2;2;2;;2;276000;6;6;6;6;;7;278;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORRSHLMKPCDEFLID00803860";2024;2;1;1;43;"S";5;362;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;1;3;0;0;2;2;2;2;2;0
"TQRMNORRTHLMKPCDEFLID00803795";2024;2;1;1;43;"S";5;429;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;2;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;1;2;2;2;2;0
"TQRMNOPVTHLMKQCDEFLID00803880";2024;2;1;1;43;"S";5;316;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPVWHLMKQCDEFLID00803905";2024;2;1;1;43;"S";5;404;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;2;2;2;2;2;1
"TQRMNOQYWHLMKQCDEFLID00809034";2024;2;1;1;43;"S";5;216;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1100000;8;9;8;8;;9;550000;9;9;9;9;;9;480;2;0;1;0;0;0;2;2;2;2;2;0
"TQRMNOSUQHMMKPCDEFLID00798737";2024;2;1;1;43;"S";5;293;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPPRHLMKRCDEFLID00803862";2024;2;1;1;43;"S";5;455;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;2;1;1;1;2;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;796000;7;7;7;6;;7;199000;4;4;4;4;;4;1045;2;0;1;0;0;0;1;2;2;2;2;0
"TQRMNOPPTHLMKRCDEFLID00865482";2024;2;1;1;43;"S";5;247;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;3;0;0;0;2;2;2;2;2;0
"TQRMNOQRRHLMKRCDEFLID00803944";2024;2;1;1;43;"S";5;274;1;"";4;1;"";2;1;1;1;"";1;1;1;2;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1200000;8;9;9;8;;10;300000;6;7;6;6;;7;899;2;0;3;4;0;0;2;2;2;2;2;0
"TQRMNOQSSHLMKRCDEFLID00803883";2024;2;1;1;43;"S";5;228;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;1;3;4;0;2;2;2;2;2;0
"TQRMNOPYPHLOKSCDEFLID00803895";2024;2;1;1;43;"S";5;369;1;"";3;2;"";4;2;1;1;"";1;1;2;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;5;2;3;711000;6;7;6;6;;7;142200;3;3;2;3;;3;944;2;0;4;0;0;0;1;2;2;2;2;0
"TQRMNOSQWHLOKSCDEFLID00803856";2024;2;1;1;43;"S";5;374;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;480000;4;4;4;4;;4;480000;8;9;8;8;;9;415;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOSRPHLOKSCDEFLID00803929";2024;2;2;1;43;"S";5;343;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;202000;1;1;1;1;;1;202000;4;5;4;4;;5;360;1;0;98;0;0;0;2;2;2;1;2;2
"TQRMNOSTTHKKKRCDEIIAD00864734";2024;2;1;1;1;"S";32;1496;2;"";1;1;"";2;2;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQXQHLLLMCDEIIAD00862257";2024;2;1;1;1;"S";32;2862;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;1;0;1;200000;1;;1;1;;1;200000;4;;4;4;;2;3156;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPRQHLKLOCDEIIAD00806998";2024;2;1;1;1;"S";32;1208;2;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;96;0;0;0;2;2;2;2;2;0
"TQRMNORXSHJOPNCDEIJAH00863453";2024;2;1;1;1;"S";33;3984;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;2;1;1;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;0;3;0;12;;12;12;;12;0;12;;12;12;;12;0;97;0;2;1;3;0;2;2;2;2;2;0
"TQRMNOSPPHKOKNCDEHGHJ00866719";2024;2;1;1;44;"N";20;208;2;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;400000;3;3;2;;3;2;400000;8;8;7;;8;7;288;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOURRHJOKMCDEHPJB00864032";2024;2;1;1;40;"S";29;611;1;"";2;1;"";4;1;1;1;"";1;1;1;2;1;2;2;2;1;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;3;0;3;650000;6;6;6;5;;6;216666,67;5;5;6;5;;6;680;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPUSHJNKPCDEHPJB00866727";2024;2;1;1;40;"S";29;379;1;"";8;1;"";4;1;1;1;"";1;1;1;2;2;2;2;8;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1150000;8;9;9;8;;9;287500;6;6;8;6;;8;477;2;0;1;3;4;0;2;2;2;2;2;0
"TQRMNOQRWHKNKSCDEHGHJ00862272";2024;2;1;1;44;"N";20;98;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;1;0;0;0;2;2;2;2;2;0
"TQRMNOQTSHJKKSCDEHGHJ00864733";2024;2;1;1;44;"N";20;305;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0;2;2;2;2;2;0
"TQRMNOPTWHJOKQCDEHPJB00862273";2024;2;1;1;40;"S";29;408;2;"";4;2;"";4;2;1;1;"";1;1;2;1;1;2;2;4;4;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;1;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2;8;1;7;1572000;9;10;10;9;;10;196500;4;4;6;4;;5;613;1;0;6;0;0;0;1;2;2;1;1;2
